Defocus,Resolution (nm)
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
0.0,1.13525390625
